Tid	Kanal A	Kanal B
(ms)	(V)	(V)

-71.69731968	4.88189000	-0.88976380
-71.65655168	4.88189000	-0.89763780
-71.61578368	4.88189000	-0.88976380
-71.57501568	4.88189000	-0.88976380
-71.53424769	4.88189000	-0.88976380
-71.49347969	4.88189000	-0.89763780
-71.45271169	4.88189000	-0.88976380
-71.41194369	4.88189000	-0.88976380
-71.37117569	4.88189000	-0.88976380
-71.33040769	4.88189000	-0.88976380
-71.28963970	4.88189000	-0.89763780
-71.24887170	4.80315000	-0.89763780
-71.20810370	4.88189000	-0.88976380
-71.16733570	4.88189000	-0.88976380
-71.12656770	4.88189000	-0.88976380
-71.08579971	4.88189000	-0.88976380
-71.04503171	4.88189000	-0.88976380
-71.00426371	4.88189000	-0.88976380
-70.96349571	4.88189000	-0.88976380
-70.92272771	4.88189000	-0.88976380
-70.88195971	4.88189000	-0.88976380
-70.84119172	4.88189000	-0.89763780
-70.80042372	4.88189000	-0.88976380
-70.75965572	4.88189000	-0.88976380
-70.71888772	4.88189000	-0.88976380
-70.67811972	4.88189000	-0.88976380
-70.63735173	4.88189000	-0.89763780
-70.59658373	4.88189000	-0.88976380
-70.55581573	4.88189000	-0.89763780
-70.51504773	4.80315000	-0.88976380
-70.47427973	4.88189000	-0.89763780
-70.43351174	4.88189000	-0.88976380
-70.39274374	4.88189000	-0.88976380
-70.35197574	4.88189000	-0.89763780
-70.31120774	4.88189000	-0.89763780
-70.27043974	4.88189000	-0.89763780
-70.22967174	4.88189000	-0.88976380
-70.18890375	4.88189000	-0.89763780
-70.14813575	4.88189000	-0.88976380
-70.10736775	4.88189000	-0.88976380
-70.06659975	4.88189000	-0.88976380
-70.02583175	4.88189000	-0.88976380
-69.98506376	4.88189000	-0.88976380
-69.94429576	4.88189000	-0.89763780
-69.90352776	4.88189000	-0.88976380
-69.86275976	4.88189000	-0.89763780
-69.82199176	4.88189000	-0.88976380
-69.78122376	4.80315000	-0.88976380
-69.74045577	4.80315000	-0.88976380
-69.69968777	4.88189000	-0.89763780
-69.65891977	4.88189000	-0.88976380
-69.61815177	4.88189000	-0.88976380
-69.57738377	4.88189000	-0.88976380
-69.53661578	4.88189000	-0.88976380
-69.49584778	4.88189000	-0.89763780
-69.45507978	4.88189000	-0.88976380
-69.41431178	4.88189000	-0.89763780
-69.37354378	4.88189000	-0.88976380
-69.33277579	4.88189000	-0.88976380
-69.29200779	4.88189000	-0.88976380
-69.25123979	4.88189000	-0.89763780
-69.21047179	4.80315000	-0.89763780
-69.16970379	4.88189000	-0.88976380
-69.12893579	4.88189000	-0.88976380
-69.08816780	4.88189000	-0.88976380
-69.04739980	4.88189000	-0.89763780
-69.00663180	4.80315000	-0.89763780
-68.96586380	4.88189000	-0.89763780
-68.92509580	4.80315000	-0.89763780
-68.88432781	4.88189000	-0.88976380
-68.84355981	4.80315000	-0.89763780
-68.80279181	4.88189000	-0.88976380
-68.76202381	4.88189000	-0.89763780
-68.72125581	4.80315000	-0.88976380
-68.68048782	4.80315000	-0.88976380
-68.63971982	4.80315000	-0.89763780
-68.59895182	4.88189000	-0.88976380
-68.55818382	4.80315000	-0.89763780
-68.51741582	4.88189000	-0.89763780
-68.47664782	4.88189000	-0.88976380
-68.43587983	4.88189000	-0.88976380
-68.39511183	4.88189000	-0.88976380
-68.35434383	4.80315000	-0.88976380
-68.31357583	4.88189000	-0.88976380
-68.27280783	4.88189000	-0.89763780
-68.23203984	4.80315000	-0.88976380
-68.19127184	4.88189000	-0.89763780
-68.15050384	4.88189000	-0.88976380
-68.10973584	4.88189000	-0.89763780
-68.06896784	4.88189000	-0.88976380
-68.02819984	4.88189000	-0.88976380
-67.98743185	4.88189000	-0.89763780
-67.94666385	4.88189000	-0.89763780
-67.90589585	4.88189000	-0.89763780
-67.86512785	4.80315000	-0.89763780
-67.82435985	4.88189000	-0.88976380
-67.78359186	4.88189000	-0.89763780
-67.74282386	4.88189000	-0.89763780
-67.70205586	4.88189000	-0.88976380
-67.66128786	4.88189000	-0.89763780
-67.62051986	4.88189000	-0.89763780
-67.57975187	4.88189000	-0.88976380
-67.53898387	4.88189000	-0.89763780
-67.49821587	4.88189000	-0.88976380
-67.45744787	4.88189000	-0.88976380
-67.41667987	4.88189000	-0.88976380
-67.37591187	4.88189000	-0.88976380
-67.33514388	4.88189000	-0.88976380
-67.29437588	4.88189000	-0.88976380
-67.25360788	4.88189000	-0.89763780
-67.21283988	4.80315000	-0.89763780
-67.17207188	4.88189000	-0.89763780
-67.13130389	4.88189000	-0.89763780
-67.09053589	4.88189000	-0.89763780
-67.04976789	4.88189000	-0.89763780
-67.00899989	4.88189000	-0.88976380
-66.96823189	4.88189000	-0.88976380
-66.92746389	4.88189000	-0.89763780
-66.88669590	4.80315000	-0.88976380
-66.84592790	4.88189000	-0.88976380
-66.80515990	4.80315000	-0.88976380
-66.76439190	4.88189000	-0.88976380
-66.72362390	4.80315000	-0.88976380
-66.68285591	4.88189000	-0.89763780
-66.64208791	4.88189000	-0.88976380
-66.60131991	4.88189000	-0.88976380
-66.56055191	4.88189000	-0.89763780
-66.51978391	4.88189000	-0.88976380
-66.47901592	4.88189000	-0.88976380
-66.43824792	4.88189000	-0.88976380
-66.39747992	4.88189000	-0.88976380
-66.35671192	4.88189000	-0.88976380
-66.31594392	4.88189000	-0.88976380
-66.27517592	4.88189000	-0.88976380
-66.23440793	4.88189000	-0.89763780
-66.19363993	4.88189000	-0.89763780
-66.15287193	4.88189000	-0.88976380
-66.11210393	4.80315000	-0.88976380
-66.07133593	4.88189000	-0.88976380
-66.03056794	4.88189000	-0.89763780
-65.98979994	4.80315000	-0.88976380
-65.94903194	4.88189000	-0.88976380
-65.90826394	4.88189000	-0.88976380
-65.86749594	4.88189000	-0.89763780
-65.82672795	4.88189000	-0.88976380
-65.78595995	4.88189000	-0.88976380
-65.74519195	4.88189000	-0.88976380
-65.70442395	4.88189000	-0.88976380
-65.66365595	4.88189000	-0.88976380
-65.62288795	4.88189000	-0.89763780
-65.58211996	4.88189000	-0.89763780
-65.54135196	4.88189000	-0.88976380
-65.50058396	4.80315000	-0.89763780
-65.45981596	4.88189000	-0.89763780
-65.41904796	4.80315000	-0.89763780
-65.37827997	4.88189000	-0.88976380
-65.33751197	4.88189000	-0.88976380
-65.29674397	4.88189000	-0.89763780
-65.25597597	4.88189000	-0.89763780
-65.21520797	4.88189000	-0.89763780
-65.17443997	4.80315000	-0.89763780
-65.13367198	4.80315000	-0.88976380
-65.09290398	4.88189000	-0.89763780
-65.05213598	4.80315000	-0.89763780
-65.01136798	4.88189000	-0.88976380
-64.97059998	4.88189000	-0.89763780
-64.92983199	4.88189000	-0.88976380
-64.88906399	4.88189000	-0.88976380
-64.84829599	4.88189000	-0.89763780
-64.80752799	4.88189000	-0.89763780
-64.76675999	4.80315000	-0.88976380
-64.72599200	4.88189000	-0.88976380
-64.68522400	4.88189000	-0.88976380
-64.64445600	4.88189000	-0.88976380
-64.60368800	4.80315000	-0.88976380
-64.56292000	4.80315000	-0.89763780
-64.52215200	4.88189000	-0.88976380
-64.48138401	4.88189000	-0.89763780
-64.44061601	4.80315000	-0.88976380
-64.39984801	4.88189000	-0.88976380
-64.35908001	4.88189000	-0.89763780
-64.31831201	4.88189000	-0.88976380
-64.27754402	4.88189000	-0.88976380
-64.23677602	4.80315000	-0.88976380
-64.19600802	4.88189000	-0.89763780
-64.15524002	4.88189000	-0.89763780
-64.11447202	4.88189000	-0.88976380
-64.07370402	4.88189000	-0.89763780
-64.03293603	4.80315000	-0.88976380
-63.99216803	4.88189000	-0.89763780
-63.95140003	4.88189000	-0.88976380
-63.91063203	4.88189000	-0.88976380
-63.86986403	4.88189000	-0.89763780
-63.82909604	4.88189000	-0.88976380
-63.78832804	4.88189000	-0.89763780
-63.74756004	4.88189000	-0.88976380
-63.70679204	4.88189000	-0.88976380
-63.66602404	4.88189000	-0.88976380
-63.62525605	4.80315000	-0.89763780
-63.58448805	4.88189000	-0.88976380
-63.54372005	4.88189000	-0.88976380
-63.50295205	4.88189000	-0.88976380
-63.46218405	4.88189000	-0.88976380
-63.42141605	4.88189000	-0.89763780
-63.38064806	4.88189000	-0.88976380
-63.33988006	4.88189000	-0.88976380
-63.29911206	4.88189000	-0.89763780
-63.25834406	4.88189000	-0.88976380
-63.21757606	4.88189000	-0.89763780
-63.17680807	4.88189000	-0.89763780
-63.13604007	4.88189000	-0.89763780
-63.09527207	4.88189000	-0.88976380
-63.05450407	4.88189000	-0.89763780
-63.01373607	4.88189000	-0.89763780
-62.97296807	4.88189000	-0.89763780
-62.93220008	4.88189000	-0.89763780
-62.89143208	4.88189000	-0.88976380
-62.85066408	4.88189000	-0.88976380
-62.80989608	4.88189000	-0.88976380
-62.76912808	4.80315000	-0.89763780
-62.72836009	4.88189000	-0.89763780
-62.68759209	4.88189000	-0.88976380
-62.64682409	4.88189000	-0.88976380
-62.60605609	4.80315000	-0.89763780
-62.56528809	4.80315000	-0.88976380
-62.52452010	4.88189000	-0.89763780
-62.48375210	4.88189000	-0.89763780
-62.44298410	4.88189000	-0.89763780
-62.40221610	4.88189000	-0.89763780
-62.36144810	4.88189000	-0.88976380
-62.32068010	4.88189000	-0.89763780
-62.27991211	4.88189000	-0.89763780
-62.23914411	4.88189000	-0.89763780
-62.19837611	4.88189000	-0.88976380
-62.15760811	4.88189000	-0.89763780
-62.11684011	4.88189000	-0.89763780
-62.07607212	4.88189000	-0.89763780
-62.03530412	4.88189000	-0.89763780
-61.99453612	4.80315000	-0.88976380
-61.95376812	4.88189000	-0.89763780
-61.91300012	4.88189000	-0.88976380
-61.87223213	4.88189000	-0.89763780
-61.83146413	4.88189000	-0.88976380
-61.79069613	4.88189000	-0.88976380
-61.74992813	4.88189000	-0.88976380
-61.70916013	4.88189000	-0.88976380
-61.66839213	4.88189000	-0.88976380
-61.62762414	4.88189000	-0.88976380
-61.58685614	4.80315000	-0.88976380
-61.54608814	4.88189000	-0.88976380
-61.50532014	4.88189000	-0.88976380
-61.46455214	4.80315000	-0.88976380
-61.42378415	4.88189000	-0.89763780
-61.38301615	4.80315000	-0.89763780
-61.34224815	4.88189000	-0.88976380
-61.30148015	4.88189000	-0.89763780
-61.26071215	4.88189000	-0.88976380
-61.21994415	4.88189000	-0.88976380
-61.17917616	4.80315000	-0.89763780
-61.13840816	4.88189000	-0.89763780
-61.09764016	4.88189000	-0.88976380
-61.05687216	4.88189000	-0.88976380
-61.01610416	4.88189000	-0.88976380
-60.97533617	4.88189000	-0.88976380
-60.93456817	4.88189000	-0.89763780
-60.89380017	4.88189000	-0.88976380
-60.85303217	4.80315000	-0.88976380
-60.81226417	4.88189000	-0.89763780
-60.77149618	4.88189000	-0.88976380
-60.73072818	4.88189000	-0.88976380
-60.68996018	4.88189000	-0.88976380
-60.64919218	4.88189000	-0.88976380
-60.60842418	4.88189000	-0.89763780
-60.56765618	4.80315000	-0.89763780
-60.52688819	4.80315000	-0.88976380
-60.48612019	4.88189000	-0.88976380
-60.44535219	4.88189000	-0.89763780
-60.40458419	4.88189000	-0.89763780
-60.36381619	4.80315000	-0.89763780
-60.32304820	4.88189000	-0.88976380
-60.28228020	4.88189000	-0.89763780
-60.24151220	4.88189000	-0.88976380
-60.20074420	4.80315000	-0.89763780
-60.15997620	4.88189000	-0.89763780
-60.11920820	4.88189000	-0.88976380
-60.07844021	4.88189000	-0.88976380
-60.03767221	4.88189000	-0.89763780
-59.99690421	4.88189000	-0.89763780
-59.95613621	4.88189000	-0.89763780
-59.91536821	4.88189000	-0.88976380
-59.87460022	4.88189000	-0.88976380
-59.83383222	4.88189000	-0.88976380
-59.79306422	4.80315000	-0.89763780
-59.75229622	4.80315000	-0.88976380
-59.71152822	4.88189000	-0.88976380
-59.67076023	4.88189000	-0.88976380
-59.62999223	4.88189000	-0.88976380
-59.58922423	4.88189000	-0.88976380
-59.54845623	4.88189000	-0.88976380
-59.50768823	4.88189000	-0.88976380
-59.46692023	4.88189000	-0.89763780
-59.42615224	4.88189000	-0.89763780
-59.38538424	4.88189000	-0.88976380
-59.34461624	4.88189000	-0.89763780
-59.30384824	4.88189000	-0.89763780
-59.26308024	4.80315000	-0.89763780
-59.22231225	4.88189000	-0.88976380
-59.18154425	4.88189000	-0.88976380
-59.14077625	4.88189000	-0.88976380
-59.10000825	4.88189000	-0.88976380
-59.05924025	4.88189000	-0.89763780
-59.01847226	4.88189000	-0.89763780
-58.97770426	4.88189000	-0.89763780
-58.93693626	4.80315000	-0.89763780
-58.89616826	4.88189000	-0.88976380
-58.85540026	4.88189000	-0.89763780
-58.81463226	4.88189000	-0.88976380
-58.77386427	4.88189000	-0.89763780
-58.73309627	4.88189000	-0.88976380
-58.69232827	4.88189000	-0.88976380
-58.65156027	4.80315000	-0.88976380
-58.61079227	4.88189000	-0.88976380
-58.57002428	4.80315000	-0.88976380
-58.52925628	4.88189000	-0.88976380
-58.48848828	4.88189000	-0.88976380
-58.44772028	4.88189000	-0.88976380
-58.40695228	4.80315000	-0.89763780
-58.36618428	4.88189000	-0.88976380
-58.32541629	4.88189000	-0.88976380
-58.28464829	4.88189000	-0.89763780
-58.24388029	4.88189000	-0.88976380
-58.20311229	4.88189000	-0.89763780
-58.16234429	4.88189000	-0.88976380
-58.12157630	4.80315000	-0.89763780
-58.08080830	4.88189000	-0.89763780
-58.04004030	4.80315000	-0.88976380
-57.99927230	4.88189000	-0.89763780
-57.95850430	4.88189000	-0.89763780
-57.91773631	4.88189000	-0.88976380
-57.87696831	4.80315000	-0.89763780
-57.83620031	4.88189000	-0.89763780
-57.79543231	4.88189000	-0.89763780
-57.75466431	4.88189000	-0.88976380
-57.71389631	4.80315000	-0.89763780
-57.67312832	4.88189000	-0.89763780
-57.63236032	4.88189000	-0.88976380
-57.59159232	4.88189000	-0.88976380
-57.55082432	4.88189000	-0.89763780
-57.51005632	4.88189000	-0.88976380
-57.46928833	4.88189000	-0.89763780
-57.42852033	4.88189000	-0.89763780
-57.38775233	4.88189000	-0.89763780
-57.34698433	4.80315000	-0.89763780
-57.30621633	4.88189000	-0.89763780
-57.26544833	4.88189000	-0.88976380
-57.22468034	4.80315000	-0.89763780
-57.18391234	4.88189000	-0.88976380
-57.14314434	4.88189000	-0.88976380
-57.10237634	4.88189000	-0.89763780
-57.06160834	4.88189000	-0.89763780
-57.02084035	4.80315000	-0.88976380
-56.98007235	4.88189000	-0.88976380
-56.93930435	4.88189000	-0.89763780
-56.89853635	4.88189000	-0.88976380
-56.85776835	4.88189000	-0.88976380
-56.81700036	4.88189000	-0.88976380
-56.77623236	4.88189000	-0.89763780
-56.73546436	4.88189000	-0.89763780
-56.69469636	4.88189000	-0.88976380
-56.65392836	4.88189000	-0.88976380
-56.61316036	4.88189000	-0.89763780
-56.57239237	4.88189000	-0.88976380
-56.53162437	4.80315000	-0.89763780
-56.49085637	4.88189000	-0.89763780
-56.45008837	4.88189000	-0.88976380
-56.40932037	4.88189000	-0.88976380
-56.36855238	4.88189000	-0.88976380
-56.32778438	4.88189000	-0.89763780
-56.28701638	4.88189000	-0.89763780
-56.24624838	4.88189000	-0.89763780
-56.20548038	4.88189000	-0.88976380
-56.16471238	4.88189000	-0.89763780
-56.12394439	4.88189000	-0.89763780
-56.08317639	4.88189000	-0.89763780
-56.04240839	4.88189000	-0.89763780
-56.00164039	4.88189000	-0.89763780
-55.96087239	4.88189000	-0.88976380
-55.92010440	4.88189000	-0.88976380
-55.87933640	4.88189000	-0.89763780
-55.83856840	4.80315000	-0.88976380
-55.79780040	4.88189000	-0.89763780
-55.75703240	4.88189000	-0.88976380
-55.71626441	4.88189000	-0.88976380
-55.67549641	4.88189000	-0.88976380
-55.63472841	4.88189000	-0.89763780
-55.59396041	4.80315000	-0.88976380
-55.55319241	4.88189000	-0.88976380
-55.51242441	4.88189000	-0.89763780
-55.47165642	4.88189000	-0.88976380
-55.43088842	4.88189000	-0.89763780
-55.39012042	4.88189000	-0.88976380
-55.34935242	4.88189000	-0.88976380
-55.30858442	4.88189000	-0.89763780
-55.26781643	4.88189000	-0.89763780
-55.22704843	4.88189000	-0.89763780
-55.18628043	4.88189000	-0.89763780
-55.14551243	4.88189000	-0.88976380
-55.10474443	4.80315000	-0.88976380
-55.06397644	4.80315000	-0.89763780
-55.02320844	4.80315000	-0.89763780
-54.98244044	4.88189000	-0.89763780
-54.94167244	4.88189000	-0.89763780
-54.90090444	4.88189000	-0.89763780
-54.86013644	4.80315000	-0.89763780
-54.81936845	4.80315000	-0.89763780
-54.77860045	4.80315000	-0.89763780
-54.73783245	4.88189000	-0.89763780
-54.69706445	4.88189000	-0.89763780
-54.65629645	4.88189000	-0.88976380
-54.61552846	4.88189000	-0.88976380
-54.57476046	4.88189000	-0.89763780
-54.53399246	4.80315000	-0.88976380
-54.49322446	4.88189000	-0.89763780
-54.45245646	4.88189000	-0.88976380
-54.41168846	4.88189000	-0.89763780
-54.37092047	4.88189000	-0.89763780
-54.33015247	4.88189000	-0.89763780
-54.28938447	4.88189000	-0.89763780
-54.24861647	4.88189000	-0.89763780
-54.20784847	4.88189000	-0.88976380
-54.16708048	4.80315000	-0.89763780
-54.12631248	4.88189000	-0.89763780
-54.08554448	4.88189000	-0.88976380
-54.04477648	4.80315000	-0.88976380
-54.00400848	4.88189000	-0.89763780
-53.96324049	4.88189000	-0.89763780
-53.92247249	4.88189000	-0.89763780
-53.88170449	4.88189000	-0.88976380
-53.84093649	4.88189000	-0.89763780
-53.80016849	4.88189000	-0.88976380
-53.75940049	4.88189000	-0.89763780
-53.71863250	4.88189000	-0.89763780
-53.67786450	4.80315000	-0.89763780
-53.63709650	4.88189000	-0.89763780
-53.59632850	4.88189000	-0.88976380
-53.55556050	4.88189000	-0.88976380
-53.51479251	4.80315000	-0.88976380
-53.47402451	4.88189000	-0.89763780
-53.43325651	4.88189000	-0.88976380
-53.39248851	4.88189000	-0.89763780
-53.35172051	4.88189000	-0.89763780
-53.31095251	4.88189000	-0.89763780
-53.27018452	4.88189000	-0.88976380
-53.22941652	4.88189000	-0.89763780
-53.18864852	4.88189000	-0.88976380
-53.14788052	4.88189000	-0.89763780
-53.10711252	4.88189000	-0.88976380
-53.06634453	4.88189000	-0.89763780
-53.02557653	4.88189000	-0.89763780
-52.98480853	4.88189000	-0.88976380
-52.94404053	4.88189000	-0.89763780
-52.90327253	4.88189000	-0.89763780
-52.86250454	4.88189000	-0.89763780
-52.82173654	4.88189000	-0.89763780
-52.78096854	4.88189000	-0.88976380
-52.74020054	4.88189000	-0.89763780
-52.69943254	4.88189000	-0.89763780
-52.65866454	4.88189000	-0.89763780
-52.61789655	4.88189000	-0.88976380
-52.57712855	4.80315000	-0.88976380
-52.53636055	4.88189000	-0.89763780
-52.49559255	4.88189000	-0.89763780
-52.45482455	4.88189000	-0.88976380
-52.41405656	4.88189000	-0.89763780
-52.37328856	4.88189000	-0.89763780
-52.33252056	4.88189000	-0.89763780
-52.29175256	4.88189000	-0.88976380
-52.25098456	4.88189000	-0.89763780
-52.21021657	4.88189000	-0.88976380
-52.16944857	4.80315000	-0.89763780
-52.12868057	4.88189000	-0.88976380
-52.08791257	4.88189000	-0.89763780
-52.04714457	4.80315000	-0.89763780
-52.00637657	4.88189000	-0.88976380
-51.96560858	4.88189000	-0.89763780
-51.92484058	4.88189000	-0.88976380
-51.88407258	4.88189000	-0.89763780
-51.84330458	4.88189000	-0.88976380
-51.80253658	4.88189000	-0.89763780
-51.76176859	4.80315000	-0.89763780
-51.72100059	4.88189000	-0.88976380
-51.68023259	4.88189000	-0.89763780
-51.63946459	4.88189000	-0.88976380
-51.59869659	4.88189000	-0.89763780
-51.55792859	4.88189000	-0.88976380
-51.51716060	4.80315000	-0.89763780
-51.47639260	4.88189000	-0.88976380
-51.43562460	4.88189000	-0.88976380
-51.39485660	4.88189000	-0.88976380
-51.35408860	4.88189000	-0.88976380
-51.31332061	4.80315000	-0.89763780
-51.27255261	4.88189000	-0.89763780
-51.23178461	4.88189000	-0.88976380
-51.19101661	4.88189000	-0.89763780
-51.15024861	4.88189000	-0.89763780
-51.10948062	4.88189000	-0.89763780
-51.06871262	4.88189000	-0.89763780
-51.02794462	4.88189000	-0.89763780
-50.98717662	4.88189000	-0.89763780
-50.94640862	4.88189000	-0.88976380
-50.90564062	4.88189000	-0.88976380
-50.86487263	4.80315000	-0.88976380
-50.82410463	4.80315000	-0.89763780
-50.78333663	4.80315000	-0.88976380
-50.74256863	4.88189000	-0.89763780
-50.70180063	4.88189000	-0.88976380
-50.66103264	4.88189000	-0.88976380
-50.62026464	4.88189000	-0.88976380
-50.57949664	4.80315000	-0.88976380
-50.53872864	4.88189000	-0.88976380
-50.49796064	4.88189000	-0.88976380
-50.45719264	4.88189000	-0.88976380
-50.41642465	4.88189000	-0.89763780
-50.37565665	4.88189000	-0.89763780
-50.33488865	4.88189000	-0.89763780
-50.29412065	4.88189000	-0.88976380
-50.25335265	4.80315000	-0.89763780
-50.21258466	4.88189000	-0.89763780
-50.17181666	4.88189000	-0.89763780
-50.13104866	4.88189000	-0.89763780
-50.09028066	4.88189000	-0.89763780
-50.04951266	4.88189000	-0.89763780
-50.00874467	4.88189000	-0.89763780
-49.96797667	4.88189000	-0.89763780
-49.92720867	4.80315000	-0.88976380
-49.88644067	4.80315000	-0.89763780
-49.84567267	4.88189000	-0.89763780
-49.80490467	4.88189000	-0.89763780
-49.76413668	4.80315000	-0.88976380
-49.72336868	4.88189000	-0.89763780
-49.68260068	4.88189000	-0.89763780
-49.64183268	4.88189000	-0.89763780
-49.60106468	4.88189000	-0.89763780
-49.56029669	4.88189000	-0.89763780
-49.51952869	4.88189000	-0.89763780
-49.47876069	4.88189000	-0.88976380
-49.43799269	4.88189000	-0.88976380
-49.39722469	4.88189000	-0.89763780
-49.35645670	4.88189000	-0.89763780
-49.31568870	4.88189000	-0.89763780
-49.27492070	4.88189000	-0.89763780
-49.23415270	4.80315000	-0.88976380
-49.19338470	4.88189000	-0.89763780
-49.15261670	4.88189000	-0.88976380
-49.11184871	4.88189000	-0.88976380
